stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
10AHERNN,8,10TH AVE N & HERMAN ST NB,10TH AV N & HERMAN ST,36.168831,-86.792339,,,,,,
12AARCSF,19,12TH AVE S & ARCHER ST SB,1037 12TH AVE & ARCHER ST,36.145068,-86.78644,0,,,,,0
12AARCNN,20,12TH AVE S & ARCHER ST,1025 12TH AVE & ARCHER ST,36.145223,-86.786227,,,,,,0
12AACLSN,24,12TH AVE S & ACKLEN AVE SB,1905 S 12TH AVE & ACKLEN AVE,36.134037,-86.788948,,,,,,1
12ADEMNN,29,12TH AVE S & DEMONBREUN ST NB,12TH AV S & DEMONBREUN ST,36.154509,-86.786056,,,,,,
12ADIVNN,31,12TH AVE S & DIVISION ST NB,731 12TH AVE & DIVISION ST,36.150807,-86.784265,0,,,,,0
12AEDGSF,33,12TH AVE S & EDGEHILL AVE SB,1211 12TH AVE & EDGEHILL AVE,36.14247,-86.787177,,,,,,0
12AEDGNF,35,12TH AVE S & EDGEHILL AVE NB,1181 12TH AVE & EDGEHILL AVE,36.142991,-86.78689,,,,,,0
GRAFERSN,36,GRANNY WHITE PIKE & FERGUSON AVE SB,GRANNY WHITE PK & FERGUSON AV,36.118934,-86.791122,,,,,,
GRAFERNN,37,GRANNY WHITE PIKE & FERGUSON AVE NB,GRANNY WHITE PK & FERGUSON AV,36.118756,-86.791055,,,,,,
12AHORSF,41,12TH AVE S & HORTON AVE SB,1327 12TH AVE & HORTON AVE,36.139604,-86.787684,,,,,,0
12AHORNF,42,12TH AVE S & HORTON AVE NB,1289 12TH AVE & HORTON AVE,36.140116,-86.787477,,,,,,0
12ADOUNF,46,12TH AVE S & DOUGLAS AVE NB,2095 S 12TH AVE & DOUGLAS AVE S,36.131033,-86.788677,,,,,,0
12ALINNN,48,12TH AVE S & LINDEN AVE NB,12TH AV S & LINDEN AV,36.127614,-86.789082,,,,,,0
12ASWENF,50,12TH AVE S & SWEETBRIAR AVE NB,12TH AV S & SWEETBRIAR AV,36.123872,-86.789755,,,,,,
12ASOUSN,54,12TH AVE S & SOUTH ST SB,889 12TH AVE & SOUTH ST,36.147573,-86.785751,,,,,,0
12ASOUNN,55,12TH AVE S & SOUTH ST NB,907 12TH AVE & SOUTH ST,36.147186,-86.785703,,,,,,0
12AWEDNF,59,12TH AVE S & WEDGEWOOD AVE NB,1545 S 12TH AVE & WADE AVE,36.1365,-86.78846,,,,,,1
12AWEDSF,60,12TH AVE S & WEDGEWOOD SB,1659 S 12TH AVE & WEDGEWOOD AVE,36.13586,-86.7889,,,,,,1
12AWESNN,61,12TH AVE S & WEST GROVE AVE NB,1903 S 12TH AVE & ACKLEN AVE,36.134306,-86.788828,,,,,,0
16SEASNN,77,N 16TH ST & EASTLAND AVE NB,,36.182851,-86.740997,,,,,,
19SLILNN,102,S 19TH ST & LILLIAN ST NB,,36.171492,-86.737189,,,,,,0
19SSHESN,103,S 19TH ST & SHELBY AVE EB,,36.170153,-86.737493,,,,,,
1SJAMNM,104,N 1ST ST & JAMES ROBERTSON PKWY NB,N 1ST ST & MAIN ST,36.172643,-86.773761,,,,,,
1SWOONM,107,S 1ST ST & WOODLAND ST NB,1ST ST S & MAIN ST,36.169739,-86.772489,,,,,,0
20ACHUNN,111,20TH AVE N & CHURCH ST NB,20TH AV N & CHURCH ST,36.153222,-86.800614,,,,,,0
20ASTANF,113,20TH AVE N & STATE ST,20TH AV N & STATE ST,36.154615,-86.801666,,,,,,
20AWESNN,114,20TH AVE S & WEST END AVE NB,20TH AV S & WEST END AV,36.151061,-86.799021,0,,,,,0
21AACKSF,115,21ST AVE S & ACKLEN AVE SB,21ST AV S & ACKLEN AV,36.135345,-86.801115,,,,,,0
21ACHINN,120,21ST AVE S & CHILDRENS WAY NB,21ST AV S & CHILDRENS WY,36.138372,-86.800622,,,,,,0
21ABLANN,121,21ST AVE S & BLAIR BLVD NB,21ST AV S & BLAIR BV,36.130158,-86.80197,,,,,,0
21ACAPSN,124,21ST AVE S & CAPERS AVE SB,21ST AV S & CAPERS AV,36.138881,-86.800622,0,,0,,,0
21AEDGNF,126,21ST AVE S & EDGEHILL AVE NB,21ST AV S & EDGEHILL AV,36.144373,-86.799749,,,,,,
21AFAINN,128,21ST AVE S & FAIRFAX AVE NB,US HWY 431 & 21ST AVE S,36.134135,-86.801021,,,,,,1
21AMEDNN,129,21ST AVE S & MEDICAL CENTER DR NB,21ST AV S & GARLAND AV,36.142676,-86.79995,,,,,,0
21AMEDSF,130,21ST AVE S & MEDICAL CENTER DR SB,21ST AV S & GARLAND AV,36.142489,-86.800118,,,,,,1
21AGRANN,133,21ST AVE S & GRAND AVE NB,21ST AV S & GRAND AV,36.147335,-86.79928,,,,,,1
HER24AEN,134,HERMAN ST & 24TH AVE N EB,HERMAN ST & 24TH AV N,36.162113,-86.812001,,,,,,
21APIENM,137,21ST AVE S & PIERCE AVE NB,21ST AV S & DIXIE PL,36.140259,-86.800294,,,,,,1
21APIESN,139,21ST AVE S & PIERCE AVE SB,21ST AV S & PIERCE AV,36.13998,-86.800488,,,,,,0
21AWOOSN,150,21ST AVE S & WOODLAWN DR SB,21ST AV S & WOODLAWN DR,36.125424,-86.805563,,,,,,0
23ACLANN,154,23RD AVE N & CLARKSVILLE PIKE NB,23RD AV N & CLARKSVILLE PK,36.18348,-86.81422,,,,,,
23ASEINF,156,23RD AVE N & SEIFRIED ST NB,23RD AV N & SEIFRIED ST,36.182274,-86.814331,,,,,,
23ASEISN,157,23RD AVE N & SEIFRIED ST SB,,36.182177,-86.814445,,,,,,
25ADELNN,159,25TH AVE N & DELK AVE NB,25TH AV N & DELK AV,36.178282,-86.816675,,,,,,
25AFINNN,163,25TH AVE N & FINLAND ST NB,,36.17705,-86.816405,,,,,,
26ASALNN,170,26TH AVE N & SALEM MASON DR NB,,36.182083,-86.819291,0,,,,,
2ASTOSM,173,2ND AVE N & STOCKYARD ST SB,2ND AV N & STOCKYARD ST,36.17165,-86.781297,,,,,,0
MXIFULTN,174,FULTON STATION INBOUND,2ND AV S & ASH ST,36.153527,-86.769698,,,,,,1
NXICHSNT,176,CHESTNUT STATION INBOUND,2ND AV S & CHESTNUT ST,36.145712,-86.764608,,,,,,1
NXIHART,180,HART STATION INBOUND,US HWY 31 ALT & US HWY 41 ALT,36.142163,-86.762307,,,,,,
2AVJUNSF,182,2ND AVE N & JUNIOR GILLIAM WAY SB,2ND AV N & JACKSON ST,36.17411,-86.782895,,,,,,1
NXIPBODY,185,PEABODY STATION INBOUND,567 2ND AVE,36.156016,-86.771294,0,,,,,0
33AALASN,187,33RD AVE N & ALAMEDA ST SB,33RD AV N & ALAMEDA ST,36.164867,-86.826485,,,,,,
33AJOHSN,188,33RD AVE N & JOHN A MERRITT BLVD SB,1171 33RD AVE & CLOVER ST,36.166371,-86.826852,,,,,,0
33AJOHNM,189,33RD AVE N & JOHN A MERRITT BLVD NB,1175 33RD AVE & CLOVER ST,36.166513,-86.82674,,,,,,0
3AGARNN,195,3RD AVE N & GARFIELD ST NB,3RD AV N & GARFIELD ST,36.183178,-86.789874,0,,,,,0
3AMONSN,200,3RD AVE N & MONROE ST SB,3RD AV N & MONROE ST,36.177876,-86.786595,,,,,,
3AVANSF,201,3RD AVE N & VAN BUREN ST SB,3 AVE & TAYLOR,36.179751,-86.787941,,,,,,
40ACLISN,204,40TH AVE N & CLIFTON AVE SB,40 AVE & CLIFTON,36.158381,-86.834411,,,,,,
40APRESF,205,40TH AVE N & PRESTON TAYLOR PL SB,40TH AV N & PRESLOR DR,36.159882,-86.835354,,,,,,
NXOPBODY,214,PEABODY STATION OUTBOUND,477 4TH AVE & PEABODY ST,36.156172,-86.774124,,,,,,0
NXOCHSNT,217,CHESTNUT STATION OUTBOUND,4TH AVE & CHESTNUT,36.144681,-86.766576,,,,,,1
4AVCHUSN,218,4TH AVE N & CHURCH ST SB,,36.163796,-86.779079,,,,,,1
5AVCHUNN,226,5TH AVE N & CHURCH ST NB,5TH AVE N & OPRY PL,36.163054,-86.780078,,,,,,0
5ACOMNN,228,5TH AVE N & COMMERCE ST NB,5TH AVE N & OPRY PL,36.161732,-86.779169,,,,,,0
5SFATSN,231,S 5TH ST & FATHERLAND ST SB,208 5TH ST S & FATHERLAND ST,36.169934,-86.763728,,,,,,0
JAM6AWN,233,JAMES ROBERTSON PKWY & 6TH AVE N WB,5 AVE & JAMES ROBERTSON,36.168654,-86.785174,,,,,,0
5SRUSSN,236,S 5TH ST & RUSSELL ST SB,186 5TH ST S & RUSSELL ST,36.170924,-86.764321,,,,,,0
5SRUSNN,237,S 5TH ST & RUSSELL ST NB,507 RUSSELL ST & 5TH ST S,36.170808,-86.763991,,,,,,0
SHE5SEM,239,SHELBY AVE & S 5TH ST EB,529 SHELBY AVE,36.167743,-86.761642,,,,,,0
SHE5SWN,240,SHELBY AVE & S 5TH ST WB,517 SHELBY AVE & 5TH ST S,36.167788,-86.761976,,,,,,0
6AVCHUSN,243,6TH AVE N & CHURCH ST SB,6TH AV N & UNKNOWN AL,36.16277,-86.781552,,,,,,0
8AALLSN,253,8TH AVE S & ALLOWAY ST SB,8TH AVENUE & ALLOWAY,36.137599,-86.778773,,,,,,0
8AARCNN,256,8TH AVE S & ARCHER ST NB,8TH AVENUE & ARCHER,36.144897,-86.778803,,,,,,
8AARCSN,257,8TH AVE S & ARCHER ST SB,8TH AVENUE & ARCHER,36.145403,-86.779128,,,,,,0
8AARGNN,258,8TH AVE S & E ARGYLE AVE NB,8TH AVENUE & ARGYLE,36.135939,-86.778772,,,,,,
8ABASNN,259,8TH AVE S & BASS ST NB,8TH AVENUE & BASS,36.147269,-86.778953,,,,,,
8AVDOUNF,260,8TH AVE S & DOUGLAS AVE NB,8TH AVENUE & BENTON,36.132334,-86.779053,,,,,,
8ABRASN,261,8TH AVE S & BRADFORD AVE SB,8TH AVENUE & BRADFORD,36.128913,-86.778188,,,,,,
8ABRONM,263,8TH AVE S & BROADWAY AVE NB,,36.159688,-86.782557,,,,,,1
8ABROSN,265,8TH AVE S & BROADWAY AVE SB,105 ROSA L PARKS BLVD & BROADWAY AVE,36.159047,-86.782292,,,,,,1
8ADRESF,267,8TH AVE S & DREXEL ST SB,553 8TH AVE S & DREXEL ST,36.152355,-86.779389,,,,,,0
8ADEMNN,270,8TH AVE S & DEMONBREUN ST NB,,36.156777,-86.78067,,,,,,0
8ADIVSN,272,8TH AVE S & DIVISION ST SB,,36.150067,-86.779301,,,,,,
8ACENSN,274,8TH AVE S & CENTRAL ST SB,8TH AV S & CENTRAL ST,36.142204,-86.778845,,,,,,
8AHAMSN,275,8TH AVE S & HAMILTON AVE SB,8TH AVENUE & HAMILTON,36.139339,-86.778422,,,,,,
ROSFARSN,276,ROSA PARKS AT FARMERS MARKET SB,8TH AV N & LOCKLAYER ST,36.170361,-86.789663,0,,,,,
8AJEFSN,277,8TH AVE N & JEFFERSON ST SB,,36.17343,-86.791617,,,,,,
8AJEFSM,278,8TH AVE N & JEFFERSON ST SB,8TH AV N & JEFFERSON ST,36.172108,-86.790757,,,,,,0
ROSFARNN,279,ROSA PARKS AT FARMERS MARKET NB,8TH AVE N & JEFFERSON,36.170193,-86.789312,0,,,,,0
8AJEFNF,280,8TH AVE N & JEFFERSON ST NB,,36.173643,-86.791458,,,,,,0
8AVHAMNN,284,8TH AVE S & HAMILTON AVE NB,8TH AVENUE S & LYNWOOD,36.139136,-86.778286,,,,,,
8ADEMSN,288,8TH AVE S & DEMONBREUN ST SB,191 8TH AVE S & DEMONBREUN ST,36.156975,-86.780929,,,,,,0
8AMADNN,289,ROSA PARKS BLVD & MONROE ST NB,1267 ROSA L PARKS BLVD,36.175165,-86.792454,0,,,,,0
8AMONSN,290,8TH AVE N & MONROE ST SB,,36.175428,-86.792952,,,,,,
8AOLYNN,291,8TH AVE S & OLYMPIC ST NB,US HWY 31 & 8TH AVE S,36.143383,-86.778744,,,,,,
8AOLYSN,292,8TH AVE S & OLYMPIC ST SB,8TH AVENUE S & OLYMPIC,36.143945,-86.778978,,,,,,
8APRENN,293,8TH AVE S & PRENTICE AVE NB,US HWY 31 & 8TH AVE S,36.130444,-86.778409,,,,,,0
8AROYSN,294,8TH AVE S & ROYCROFT PL SB,8TH AVENUE S & ROY CROFT,36.133717,-86.77923,,,,,,
8ASOUSN,295,8TH AVE S & SOUTH ST SB,8 AVENUE S & SOUTH,36.147059,-86.779215,,,,,,
8AVERSN,297,8TH AVE S & VERNON SB,8 AVENUE S & VERNON,36.140829,-86.778706,,,,,,
8AWEDNF,298,8TH AVE S & WEDGEWOOD AVE NB,8 AVENUE S & WEDGEWOOD,36.134544,-86.778981,,,,,,0
8AARGSM,299,8TH AVE S & ARGYLE AV SB,8 AVENUE S & WEDGEWOOD,36.13524,-86.779147,,,,,,0
9ACOMSN,303,9TH AVE N & COMMERCE ST SB,,36.159941,-86.783744,,,,,,
ABBHILEM,308,ABBOTT MARTIN RD & HILLSBORO CIRCLE E,,36.106285,-86.818123,,,,,,0
APPMASWM,309,APPLETON DR & MASSMAN DR WB,,36.151853,-86.70691,,,,,,
ACOELMSN,310,ACORN DR & ELM TREE DR SB,,36.151596,-86.700375,,,,,,
MASAPPWN,311,MASSMAN DR & APPLETON DR EB,MASSMAN DR & MOLLOY ST,36.152706,-86.704406,,,,,,
21AHERNN,313,21ST AVE N & HERMOSA ST NB,21ST AV N & HERMOSA ST,36.163551,-86.808379,,,,,,
ALB21AWN,314,ALBION ST & 21ST AVE N WB,ALBION & 21 ST AVE N,36.165924,-86.808661,,,0,,,0
ALB21AEF,315,ALBION ST & 21ST AVE N EB,ALBION ST & 21ST AV N,36.165766,-86.80866,,,,,,0
ALBDBTEM,317,ALBION ST & DR DB TODD BLVD EB,ALBION ST & 18TH AVE N,36.166079,-86.806394,,,,,,0
ANDALBNN,319,ANDREW JACKSON PKWY & ALBANY DR NB,,36.210434,-86.600197,,,,,,
ANDMAYWN,322,ANDERSON RD & MAY DR WB,,36.272629,-86.69449,,,,,,
ANDTRENN,324,ANDREW JACKSON PKWY & TRENTON DR NB,,36.213487,-86.597721,,,,,,
ANNCHAWM,327,ANNEX AVE & CHARLOTTE PIKE WB,ANNEX & PREMIER,36.140894,-86.882835,,,,,,
ATHDOMSM,334,ATHENS WAY & DOMINICAN DR SB,,36.188265,-86.800339,0,,,,,
ATHFRESF,335,ATHENS WAY & FRENCH LANDING DR SB,,36.195772,-86.799921,,,,,,0
ATHMETSM,336,ATHENS WAY & METROCENTER SB,ATHENS WAY & METRO CENTER,36.194119,-86.801301,,,,,,
BAPLOCSM,340,BAPTIST WORLD CENTER DR & LOCK DR SB,BAPTIST WORLD DR & LOCK DR,36.199003,-86.784718,,,,,,
BAPMEANM,342,BAPTIST WORLD CENTER DR & MEADE AVE NB,BAPTIST WORLD DR & ROGER AVE,36.203677,-86.789335,,,,,,0
BAPHAYSF,343,BAPTIST WORLD CENTER DR & HAYNES MEADE CR SB,BAPTIST WORLD CTR DR & HAYNES MEADE CR,36.202074,-86.788515,,,,,,
BAPSEMNF,344,BAPTIST WORLD CENTER DR & SEMINARY ST NB,1603 BAPTIST WORLD CENTER DR & SEMINARY ST,36.200787,-86.78693,,,,,,0
BAPLOCNM,345,BAPTIST WORLD CENTER DR & LOCK RD NB,BAPTIST WORLD DR & SEMINARY ST,36.199178,-86.78474,,,,,,
BAPWEANN,347,BAPTIST WORLD CENTER DR & WEAKLEY AVE NB,,36.196511,-86.782523,,,,,,
BAPUNNSM,348,BAPTIST WORLD CENTER DR & UNNAMED ST SB,BAPTIST WORLD CTR DR & VASHTI ST,36.195314,-86.780671,,,,,,
BAPWILEN,350,BAPTIST WORLD CENTER DR & WILLIS ST EB,BAPTIST WORLD DR & WILLIS,36.193904,-86.778438,,,,,,
BAPTRINN,351,BAPTIST WORLD CENTER DR & TRINITY LANE NB,2116 BAPTIST WORLD CENTER DR & GOOCH ST,36.206851,-86.791361,0,,,,,0
BAUSHEWN,361,BAUGH RD & SHEFFIELD SQ WB,734 BAUGH RD,36.069199,-86.936292,,,,,,
HICHICNN,410,HICKORY HOLLOW PL & HICKORY HOLLOW,PARKING LOT & MURFREESBORO PIKE,36.052658,-86.654986,,,,,,0
BELHHINN,411,BELL RD & HICKORY HIGHLANDS DR NB,,36.059458,-86.641035,,,,,,
BELHHIWF,413,BELL RD & HICKORY HIGHLANDS DR WB,704 BELL RD,36.059938,-86.640929,,,,,,0
BELMORSN,420,BELL RD & MORRIS GENTRY BLVD SB,BELL RD & MORRIS GENTRY BV,36.066713,-86.636764,,,,,,
BELMORNN,422,BELL RD & MORRIS GENTRY BLVD NB,BELL ROAD & MORRIS GENTRY BV,36.066365,-86.636629,,,,,,0
BELBELSF,432,BELL RD & BELL CREST DR SB,,36.0625,-86.637948,,,,,,0
BOYBUENN,447,BOYD DR & BUENAVIEW BLVD NB,BUENAVIEW BLVD & TRUMPET CIR,36.227897,-86.827407,,,,,,
BOYFARNN,449,BOYD DR & FARMVIEW DR NB,BOYD DRIVE & FARMVIEW DR,36.225139,-86.826484,,,,,,
BRABENSF,452,BRANSFORD AVE & BENTON AVE SB,,36.131479,-86.768385,,,,,,0
BRACRANF,454,BRANSFORD AVE & CRAIGHEAD ST NB,,36.12615,-86.765965,,,,,,
BRABENNN,456,BRANSFORD AVE & BENTON AVE NB,,36.131533,-86.768317,,,,,,0
BRAROSSF,460,BRANSFORD AVE  & ROSEDALE AVE SB,BRANSFORD AVE & MARTIN ST,36.124353,-86.765931,,,,,,
BRAROSNN,461,BRANSFORD AVE & ROSEDALE AVE NB,,36.124624,-86.765827,,,,,,
BRIBRIEM,470,BRICKMONT DR & BRICKMONT CT EB,,36.246339,-86.771284,,,,,,
BRICHENN,473,BRICK CHURCH PIKE & CHESAPEAKE DR NB,3424 BRICK CHURCH PIKE & CHESAPEAKE DR,36.245951,-86.779374,0,,,,,0
BRICHEEM,474,BRICKMONT CT & CHESAPEAKE DR EB,BRICKMONT DR & BRICKMONT CT,36.246237,-86.769869,,,,,,
BRICHEEN,475,BRICKMONT DR & CHESAPEAKE DR EB,,36.245437,-86.769046,,,,,,
BRIMASNN,477,BRICK CHURCH PIKE & MASONWOOD DR NB,,36.242007,-86.780511,,,,,,1
BRO9AWF,487,BROADWAY AVE & 9TH AVE S WB,BROADWAY & 10TH AV N,36.158394,-86.783577,0,,,,,0
BRO12WN,489,BROADWAY AVE & 12TH AVE N WB,103 12TH AVE & BROADWAY AVE,36.156751,-86.787397,,,,,,0
BRO17AWN,493,BROADWAY AVE & 17TH AVE S WB,1692 BROADWAY AVE & 17TH AVE,36.153391,-86.793952,,,,,,0
BRO17AEN,494,BROADWAY AVE & 17TH AVE S EB,BROADWAY & 17 AVE,36.152984,-86.794235,,,,,,
BRO19AWN,497,BROADWAY AVE & 19TH AVE S WB,BROADWAY & 19 AVE,36.151258,-86.796363,,,,,,
BRO19AEN,498,BROADWAY AVE & 19TH AVE S EB,BROADWAY & 19TH AV S,36.150919,-86.796509,,,,,,0
BUC11AEN,511,BUCHANAN ST & 11TH AVE N EB,BUCHANAN & 11 AVE,36.180257,-86.804974,,,,,,
BUC14AEN,513,BUCHANAN ST & 14TH AVE N EB,BUCHANAN & 14 AVE,36.180115,-86.807214,,,,,,0
BUC15AWN,514,BUCHANAN ST & 15TH AVE N WB,BUCHANAN ST & 15TH AV N,36.180106,-86.808642,,,,,,
BUC23AWN,516,BUCHANAN ST & 23RD AVE N WB,BUCHANAN ST & 23RD AV N,36.180247,-86.814398,,,,,,
BUC9AEN,517,BUCHANAN ST & 9TH AVE N EB,,36.180437,-86.802526,,,,,,
BUCDBTEN,519,BUCHANAN ST & DR DB TODD JR BLVD EB,1822 BUCHANAN ST & DR DB TODD JR BLVD,36.180042,-86.811208,,,,,,0
BUEBUEEM,520,BUENAVIEW BLVD & BUENA VISTA PIKE E,BUENAVIEW BV & BUENA VISTA PK,36.228219,-86.823837,,,,,,
BUEHUMSN,522,BUENA VISTA PIKE & HUMMINGBIRD DR S,BUENA VISTA PIKE & HUMMINGBIRD DRIVE,36.219326,-86.821003,,,,,,
BUEKINSN,524,BUENA VISTA PIKE & KINGS LN SB,BUENA VISTA PIKE & KINGS LANE,36.221075,-86.821432,,,,,,
BUEBUESM,525,BUENA VISTA PIKE & KINGS LN SB,BUENA VISTA DRIVE & BUENAVIEW BV,36.225337,-86.8226,,,,,,0
BUEKIRNF,528,BUENA VISTA PK & KIRK AVE NB,,36.199636,-86.825523,0,,,,,1
BUEWHASN,530,BUENA VISTA PIKE & W HAMILTON AVE,BUENA VISTA PIKE & W. HAMILTON,36.218154,-86.820468,0,,,,,
CXONGULC,541,11TH AVE / N GULCH STATION OUTBOUND,CHARLOTTE & 11TH AV,36.162361,-86.790306,0,,,,,1
CXOCENTE,544,23RD AVE / CENTENNIAL STATION OUTBOUND,2274 CHARLOTTE AVE & 23RD AVE,36.155889,-86.809639,0,,,,,1
CHA26AWN,550,CHARLOTTE AVE & 26TH AVE N WB,CHARLOTTE AV & 26TH AV N,36.154803,-86.814662,,,,,,0
CHA26AEF,551,CHARLOTTE AVE & 26TH AVE F EB,CHARLOTTE AV & 26TH AV N,36.154528,-86.815056,0,,,,,
CXO2831,552,28TH/31ST AVE CONNECTOR STATION OUTBOUND,CHARLOTTE AV & 28TH AV N,36.154111,-86.817944,0,,,,,1
CXI2831,553,28TH/31ST AVE CONNECTOR STATION INBOUND,CHARLOTTE AV & 28TH AV N,36.153806,-86.818389,0,,,,,1
CHA33AEN,556,CHARLOTTE AVE & 33RD AVE N,US HWY 70 & 33RD AVE N,36.152788,-86.823741,,,,,,
CXOSYLHE,559,37TH AVE/SYLVAN HEIGHTS STATION OUTBOUND,3572 CHARLOTTE AVE & 37TH AVE,36.152833,-86.828111,0,,,,,1
CXISYLHE,560,37TH AVE/SYLVAN HEIGHTS STATION INBOUND,CHARLOTTE AV & 37TH AV N,36.152667,-86.827639,0,,,,,1
CHA39AWN,563,CHARLOTTE AVE & 39TH AVE N WB,CHARLOTTE & 39 AVE,36.152592,-86.833179,,,,,,
CHA39AEF,564,CHARLOTTE AVE & 39TH AVE N EB,CHARLOTTE & 39 AVE,36.152461,-86.832264,,,,,,
CXOSYLPA,567,42ND AVE/SYLVAN PARK STATION OUTBOUND,4180 CHARLOTTE AVE & 42ND AVE,36.152472,-86.836889,0,,,,,1
CXISYLPA,568,42ND AVE/SYLVAN PARK STATION INBOUND,CHARLOTTE & 42 AVE,36.152293,-86.837289,,,,,,1
CXIRICHL,572,46TH AVE/RICHLAND PARK STATION INBOUND,4645 CHARLOTTE AVE & 46TH AVE,36.152111,-86.842694,0,,,,,1
CHA51AEN,580,CHARLOTTE AVE & 51ST AVE N EB,5116 CHARLOTTE AVE & 51ST AVE,36.151892,-86.848786,,,,,,0
CXI53AVE,582,53RD AVE STATION INBOUND,5212 CHARLOTTE AVE & 53RD AVE,36.151829,-86.850579,,,,,,1
MLK7AVEN,587,DR MARTIN LUTHER KING JR BLVD & 7TH AVE N EB,CHARLOTTE AV & 7TH AVE N,36.164694,-86.784444,0,,,,,0
MLK7AVWN,588,DR MARTIN LUTHER KING JR BLVD & 7TH AVE N WB,CHARLOTTE AVE & 7TH AVE N,36.164722,-86.78475,0,,,,,0
CXOAMERI,592,AMERICAN STATION OUTBOUND,CHARLOTTE & AMERICAN,36.145052,-86.872141,,,,,,1
CXIAMERI,593,AMERICAN STATION INBOUND,6315 CHARLOTTE PIKE,36.144947,-86.871962,,,,,,1
CXOANNEX,594,ANNEX STATION OUTBOUND,6606 CHARLOTTE PIKE & ANNEX AVE,36.138948,-86.880902,,,,,,1
CHAEASWN,597,CHARLOTTE AVE & EASTBORO DR WB,CHARLOTTE PK & BALMY AV,36.148265,-86.867331,,,,,,
CHABALEF,598,CHARLOTTE AVE & BALMY AVE EB,,36.148269,-86.866926,,,,,,
CXODVDSN,601,DAVIDSON STATION OUTBOUND,6988 CHARLOTTE PIKE & DAVIDSON DR,36.129661,-86.903165,,,,,,1
CXIDVDSN,602,DAVIDSON STATION INBOUND,6951 CHARLOTTE PIKE,36.12936,-86.903625,,,,,,1
CHALELWM,611,CHARLOTTE PIKE & LELLYETT ST WB,CHARLOTTE PK & LELLYETT ST,36.149098,-86.863361,,,,,,
CXOWTBRG,615,WHITE BRIDGE STATION OUTBOUND,5626 CHARLOTTE PIKE & RAMP,36.149972,-86.858972,0,,,,,1
CXIWTBRG,624,WHITE BRIDGE STATION INBOUND,,36.149997,-86.858261,,,,,,
CHE2AWF,625,CHESTNUT ST & 2ND AVE S WB,CHESTNUT ST & UNKNOWN AL,36.145741,-86.764971,,,0,,,0
CHE4AVWF,626,CHESTNUT ST & 4TH AVE S WB,402 CHESTNUT ST & 4TH AVE S,36.144899,-86.766931,0,,,,,1
CHEAPANN,627,CHEYENNE BLVD & APACHE LN,CHEYENNE BV & APACHE LN,36.244212,-86.670689,,,,,,
CHECCRNN,630,CHEYENNE BLVD & CHEYENNE CR,CHEYENNE CR & CHEYENNE BV,36.252211,-86.671039,,,,,,
CHECCTNN,631,CHEYENNE BLVD & CHEYENNE CT,CHEYENNE BV & CHEYENNE CT,36.246647,-86.669281,,,,,,
CHEFORWN,635,CHESTNUT ST & FORT NEGLEY BLVD WB,CHESTNUT ST & FORT NEGLEY BV,36.142249,-86.775425,,,,,,0
CHEMAREN,640,CHESTNUT ST & MARTIN ST EB,,36.143403,-86.769849,,,,,,
CHERAISN,647,CHESAPEAKE DR & RAINWOOD DR SB,CHESAPEAKE DR & RAIN WOOD,36.24323,-86.767688,,,,,,
CHEWOOSN,651,CHESAPEAKE DR & WOOD TRL SB,CHESAPEAKE DR & WOOD TRAIL,36.244805,-86.767814,,,,,,
CLA24ANN,672,CLARKSVILLE PIKE & 24TH AVE N NB,CLARKSVILLE PK & 24TH AV N,36.184747,-86.815544,,,,,,
CLASHASF,677,CLARKSVILLE PIKE & S HAMILTON RD SB,CLARKSVILLE PK & BUENA VISTA PK,36.19298,-86.830402,0,,,,,
CLACLISN,678,CLARKSVILLE PIKE & CLIFF DR SB,CLARKSVILLE PK & CLIFF DR,36.192341,-86.829181,,,,,,0
CLACLINN,679,CLARKSVILLE PIKE & CLIFF DR NB,2890 CLARKSVILLE PIKE,36.192195,-86.828462,,,,,,0
CLAROSNN,680,CLARKSVILLE PIKE & ROSA PARKS BLVD NB,CLARKSVILLE PK & ED TEMPLE BV,36.187826,-86.821122,0,,,,,0
CLAEDSM,681,CLARKSVILLE PIKE & ED TEMPLE BLVD S,,36.187276,-86.820545,,,,,,
CLAEDTSN,682,CLARKSVILLE PIKE & ED TEMPLE BLVD S,CLARKSVILLE PK & ED TEMPLE BV,36.188724,-86.82301,0,,,,,
CLE3RDEN,683,CLEVELAND ST & N 3RD ST EB,,36.186902,-86.766241,,,,,,
CLEMERWM,685,CLEVELAND ST & MERIDIAN ST WB,,36.187051,-86.76733,,,,,,0
CLI34AWF,686,CLIFTON AVE & 34TH AVE N WB,CLIFTON & 34 AVE,36.158465,-86.827484,,,,,,
CLI40AEF,687,CLIFTON AVE & 40TH AVE N EB,CLIFTON & 40 AVE,36.157053,-86.834036,,,,,,1
CLIBUENM,689,CLIFF DR & SMITH TOWERS NB,CLIFF & BUENA VISTA,36.195962,-86.826163,0,,,,,
COLDAVPR,699,COLEY DAVIS RD SHELTER PARK AND RIDE,EXIT 196 & RAMP,36.079608,-86.955657,0,,,,,0
COUDOAWN,705,COUNTY HOSPITAL RD & DOAK AVE WB,,36.19142,-86.83582,,,,,,0
COUHYDWF,706,COUNTY HOSPITAL RD & HYDES FERRY RD WB,1691 COUNTY HOSPITAL RD,36.189334,-86.838008,0,,,,,0
